iter	Logloss
171	0.4149586468
172	0.4145839225
173	0.4139964617
174	0.4135563949
175	0.4128300971
176	0.4124332655
177	0.4117941893
178	0.4112249413
179	0.4106205299
180	0.4102221686
181	0.4096572652
182	0.4095118279
183	0.4087924176
184	0.408254739
185	0.4073886696
186	0.4069357721
187	0.4062968984
188	0.4055925427
189	0.4050930386
190	0.4044651838
191	0.4040699139
192	0.4032717674
193	0.4026954688
194	0.4022722216
195	0.4021060478
196	0.4016320555
197	0.4011676084
198	0.400684557
199	0.3999252055
200	0.3994436372
201	0.3988680312
202	0.398732683
203	0.3983291057
204	0.3977903483
205	0.3972006458
206	0.3967018758
207	0.3962478182
208	0.3957430816
209	0.3953423881
210	0.3949367755
211	0.3945741353
212	0.394152613
213	0.3937925556
214	0.3932563742
215	0.3928031535
216	0.3923556421
217	0.3921631602
218	0.3918073269
219	0.3909763037
220	0.3907728062
221	0.390264438
222	0.3898400496
223	0.3894628784
224	0.3891672649
225	0.3889849936
226	0.3885718459
227	0.388035568
228	0.387570918
229	0.3870647326
230	0.3866009162
231	0.3862330019
232	0.3856919623
233	0.3852967894
234	0.3849271911
235	0.3845326611
236	0.3841669543
237	0.3837877031
238	0.3833688584
239	0.382956048
240	0.3826935675
241	0.3822703328
242	0.3819420905
243	0.3815975828
244	0.3811859345
245	0.3806715
246	0.3800977199
247	0.3797034445
248	0.37916889
249	0.3787909493
250	0.3785667903
251	0.37816045
252	0.3776937115
253	0.3776061474
254	0.3773068204
255	0.3770793507
256	0.3765139646
257	0.3761920329
258	0.3759725355
259	0.375593032
260	0.3751920653
261	0.3749239945
262	0.3745024288
263	0.3741478525
264	0.3738587786
265	0.3734526979
266	0.3730596268
267	0.3728280301
268	0.372655709
269	0.3722455063
270	0.3718395945
271	0.3713192051
272	0.3710374849
273	0.3707177928
274	0.3703051019
275	0.3700357173
276	0.3696566012
277	0.3692964768
278	0.3688804614
279	0.3686516941
280	0.3683449877
281	0.3676267893
282	0.3673355435
283	0.3669988553
284	0.3667533042
285	0.366410236
286	0.3662668336
287	0.3658996156
288	0.3655827718
289	0.3654675267
290	0.365197887
291	0.3651261269
292	0.3647997857
293	0.3644788665
294	0.3641296261
295	0.3638489119
296	0.3634466541
297	0.3632847318
298	0.362953749
299	0.3624842828
300	0.3621399203
301	0.3617722527
302	0.3615694991
303	0.3611847687
304	0.3608106294
305	0.3603752915
306	0.3599643524
307	0.3597488853
308	0.3594067402
309	0.3590319401
310	0.3588644836
311	0.3585012876
312	0.3582621293
313	0.3578200513
314	0.3575178943
315	0.3572765236
316	0.356954275
317	0.3565982272
318	0.3562395311
319	0.3558888574
320	0.3555003446
321	0.35501349
322	0.3547460005
323	0.3546408051
324	0.3543831802
325	0.3539691099
326	0.353671309
327	0.3532307804
328	0.3529294832
329	0.3527272048
330	0.3524572866
331	0.3520836852
332	0.3518283934
333	0.3514943923
334	0.3513848709
335	0.3511304611
336	0.3508022271
337	0.3507177368
338	0.3504374627
339	0.3501737129
340	0.349886364
341	0.349697297
342	0.3494117149
343	0.3490555864
344	0.3487639188
345	0.3484658784
346	0.3481981443
347	0.3479262082
348	0.3474716785
349	0.3472058095
350	0.3469186741
351	0.3465807338
352	0.3462994288
353	0.3458610898
354	0.3456378239
355	0.3453302461
356	0.3452519203
357	0.3449559395
358	0.3446275138
359	0.3444662166
360	0.3442385108
361	0.3437584358
362	0.3435066619
363	0.3431038329
364	0.3429094339
365	0.3427039471
366	0.3423553186
367	0.3421171423
368	0.3419685831
369	0.3417099261
370	0.3413680984
371	0.3410396715
372	0.3408636397
373	0.3406531677
374	0.3405378715
375	0.3402941705
376	0.3400214669
377	0.3398564779
378	0.3395820109
379	0.3392468249
380	0.339145098
381	0.3387201277
382	0.3384810078
383	0.3382510011
384	0.3379889774
385	0.3378289857
386	0.3374337828
387	0.3370926803
388	0.3368634677
389	0.3365352148
390	0.3362248327
391	0.3359851554
392	0.3357516424
393	0.3353649842
394	0.3351445059
395	0.3350233437
396	0.3347952533
397	0.3345892374
398	0.3343447744
399	0.3339682198
400	0.3335278823
401	0.3331176951
402	0.3328211947
403	0.3325251427
404	0.3322414357
405	0.332089971
406	0.3318595681
407	0.3315758399
408	0.3313128793
409	0.3309160157
410	0.3304804194
411	0.3303285156
412	0.3301217712
413	0.3298899166
414	0.3296319188
415	0.3293958227
416	0.3290944978
417	0.3287713
418	0.3286313105
419	0.3283842271
420	0.3280698308
421	0.3277608765
422	0.3273188356
423	0.3270797818
424	0.3269417041
425	0.3268242833
426	0.3267130885
427	0.3265021642
428	0.3261497727
429	0.3258476096
430	0.3255643717
431	0.3253806438
432	0.325207598
433	0.3251050775
434	0.3248634944
435	0.3246431045
436	0.3245065312
437	0.3243774829
438	0.3241065221
439	0.3240597237
440	0.3237795674
441	0.3235404075
442	0.3233737618
443	0.3232368367
444	0.3230269194
445	0.3227934748
446	0.3224510752
447	0.3222666715
448	0.322040325
449	0.3218551193
450	0.3216696769
451	0.3215301443
452	0.3213840959
453	0.3211280899
454	0.3208730604
455	0.3204968831
456	0.3201888224
457	0.3200109661
458	0.3196780237
459	0.3194351541
460	0.3191642883
461	0.3189841773
462	0.3186064511
463	0.3184566137
464	0.3182296475
465	0.3180946848
466	0.3179546364
467	0.3177759081
468	0.3176317854
469	0.3174506406
470	0.3171360282
471	0.3168288806
472	0.3166720812
473	0.3164780407
474	0.3163314416
475	0.3160799956
476	0.3158565151
477	0.3154809447
478	0.3154600723
479	0.3154328586
480	0.3151664978
481	0.3149611905
482	0.3145608585
483	0.3142515029
484	0.3140628027
485	0.313778596
486	0.3134141824
487	0.3130977593
488	0.3128198399
489	0.3126604985
490	0.3123137445
491	0.3120876726
492	0.3118822647
493	0.3115845088
494	0.3113704406
495	0.3112097592
496	0.3109747163
497	0.3109432034
498	0.3107656932
499	0.3103652023
500	0.3103234001
501	0.3101243122
502	0.3099147951
503	0.3096484438
504	0.3093148517
505	0.3091496743
506	0.3088913225
507	0.3086353499
508	0.308380606
509	0.3081936736
510	0.3079110192
511	0.3076846355
512	0.3075836644
513	0.3074637237
514	0.3072434589
515	0.3070069593
516	0.306718639
517	0.3064436651
518	0.3062194405
519	0.3060851253
520	0.3058023686
521	0.3056174858
522	0.3054685965
523	0.305067074
524	0.3048321178
525	0.3046677691
526	0.304499191
527	0.3042727056
528	0.3040465631
529	0.3038514155
530	0.3035251166
531	0.3033500851
532	0.3033373495
533	0.3029508563
534	0.3027956797
535	0.3026893022
536	0.3023158876
537	0.3021087085
538	0.3018419504
539	0.3016619199
540	0.3013386565
541	0.3011239303
542	0.3007451126
543	0.3004832407
544	0.3002172617
545	0.3000507999
546	0.2999108927
547	0.2996311354
548	0.2993207406
549	0.299210704
550	0.2989164482
551	0.2987126315
552	0.2985226052
553	0.2981634985
554	0.2975989783
555	0.2973398901
556	0.2972455047
557	0.2970101644
558	0.2968655544
559	0.296636343
560	0.2964554933
561	0.2964195066
562	0.2960407556
563	0.2957673328
564	0.2955018418
565	0.2952687068
566	0.2949730166
567	0.2947780708
568	0.2945352406
569	0.2943485395
570	0.2942543774
571	0.2941510927
572	0.2939252036
573	0.2938663754
574	0.2936872736
575	0.2934894312
576	0.2931496541
577	0.2928666057
578	0.2927473303
579	0.2925509284
580	0.2923730848
581	0.2921400009
582	0.2919271337
583	0.2918195452
584	0.2915390488
585	0.2913242876
586	0.2911549081
587	0.2909921805
588	0.2908028728
589	0.2906721844
590	0.2904695409
591	0.2902785931
592	0.2901043897
593	0.2900012506
594	0.2898900303
595	0.2897626776
596	0.2895772852
597	0.2893746622
598	0.289141167
599	0.2889380405
600	0.2886712223
601	0.2885080962
602	0.2882551241
603	0.2880606073
604	0.2879264288
605	0.2875561275
606	0.2872022099
607	0.2870128133
608	0.2867585996
609	0.2865751329
610	0.2863556839
611	0.2862166553
612	0.2859235216
613	0.2858082137
614	0.2856873349
615	0.2854128306
616	0.2851712581
617	0.284975561
618	0.2848450082
619	0.2846033001
620	0.2842974051
621	0.283984401
622	0.2837566707
623	0.2835631843
624	0.2833966837
625	0.2831611111
626	0.2828752161
627	0.2827938348
628	0.2826832508
629	0.2823730249
630	0.2822150778
631	0.2820057569
632	0.2817037667
633	0.2814372753
634	0.2811912451
635	0.2809400075
636	0.2806742986
637	0.2805403529
638	0.2803752689
639	0.2801990209
640	0.280081151
641	0.2797728685
642	0.2795323125
643	0.2792526108
644	0.2791008249
645	0.2790101014
646	0.2787540009
647	0.2786281798
648	0.2784371065
649	0.2782160863
650	0.2779256642
651	0.2777510467
652	0.2775095043
653	0.2772345654
654	0.2770361411
655	0.2768836583
656	0.2767386848
657	0.276542214
658	0.2763723949
659	0.2762108305
660	0.2760968592
661	0.2759411118
662	0.2757204802
663	0.2754723514
664	0.2752823852
665	0.2750936238
666	0.2749754621
667	0.2748493065
668	0.2747010596
669	0.274562211
670	0.2743543989
671	0.2741500181
672	0.2740573516
673	0.2740009876
674	0.2736569868
675	0.2733057368
676	0.2729894504
677	0.2727972622
678	0.2725586469
679	0.2722956467
680	0.2721763363
681	0.2717976231
682	0.2715772393
683	0.2713285865
684	0.2710294045
685	0.2708485399
686	0.2705515559
687	0.2704742305
688	0.2702572918
689	0.2700308042
690	0.2696998836
691	0.2696964118
692	0.2695401643
693	0.2691226161
694	0.2690251179
695	0.2688693461
696	0.2687956748
697	0.2686733749
698	0.2682993984
699	0.2681875173
700	0.2680897602
701	0.2679539371
702	0.2677520778
703	0.2674653775
704	0.2672531527
705	0.2671128775
706	0.2670667283
707	0.2668885251
708	0.2665461938
709	0.2663438993
710	0.2662718268
711	0.2659635655
712	0.2657415556
713	0.2654831837
714	0.2652908322
715	0.2649811365
716	0.2648120254
717	0.2646316015
718	0.2643656692
719	0.2642087047
720	0.2640992578
721	0.2639270073
722	0.2637389412
723	0.2635224605
724	0.2633104486
725	0.2630964148
726	0.2628829579
727	0.2627582595
728	0.2626293334
729	0.2624872281
730	0.2622998028
731	0.2620842068
732	0.2619218471
733	0.2617940419
734	0.2616737839
735	0.2615932629
736	0.2613548088
737	0.2609546612
738	0.2607788773
739	0.2605633964
740	0.2603365775
741	0.2602419814
742	0.2601076717
743	0.2600565718
744	0.2599141053
745	0.2598247256
746	0.2594176234
747	0.2592747334
748	0.2590593708
749	0.2589126834
750	0.2587205024
751	0.2585441127
752	0.2583714726
753	0.2581696249
754	0.2580337552
755	0.2579610426
756	0.2578508076
757	0.2576505893
758	0.2575913737
759	0.2574815044
760	0.2573022376
761	0.2571184669
762	0.2569640272
763	0.2568752377
764	0.2566694908
765	0.2565232907
766	0.2562295635
767	0.2560040701
768	0.2558256163
769	0.255662239
770	0.2555850619
771	0.2553507393
772	0.2552249332
773	0.2550844107
774	0.2548393625
775	0.2547531784
776	0.2546859243
777	0.2545436618
778	0.2543491784
779	0.2541557564
780	0.2540269115
781	0.2538816529
782	0.2537656325
783	0.2536500406
784	0.253490368
785	0.2533589571
786	0.253211705
787	0.2530624794
788	0.2529125064
789	0.2525571098
790	0.252310924
791	0.2521764793
792	0.2520482968
793	0.2518646239
794	0.2517257787
795	0.251445718
796	0.2512419991
797	0.2511463332
798	0.2509770999
799	0.2508045332
800	0.2505651021
801	0.2504165639
802	0.250280223
803	0.2500648804
804	0.2498353333
805	0.249753937
806	0.2494894797
807	0.2494469817
808	0.2493256417
809	0.2489764407
810	0.2488121914
811	0.2486301613
812	0.2483219111
813	0.2481738382
814	0.2479986767
815	0.2479205098
816	0.2478162392
817	0.2476191159
818	0.2471351479
819	0.247017438
820	0.2468599873
821	0.2466344478
822	0.2464636039
823	0.2462674749
824	0.2459890209
825	0.2458235412
826	0.2456739855
827	0.2455580307
828	0.2453991478
829	0.2452693597
830	0.2451821329
831	0.2451258034
832	0.244942066
833	0.2447940875
834	0.2446129794
835	0.2443721472
836	0.2442659548
837	0.2441110083
838	0.2439325978
839	0.2438091609
840	0.2436601888
841	0.243549791
842	0.2433661275
843	0.2432800829
844	0.2430054002
845	0.2428875347
846	0.2427189261
847	0.2425910987
848	0.2423167412
849	0.2420832077
850	0.2419428481
851	0.2418400419
852	0.2416960587
853	0.2415153286
854	0.2414298813
855	0.2412529164
856	0.2410375044
857	0.2408764307
858	0.240730608
859	0.2406197383
860	0.2404001876
861	0.2403317554
862	0.2401455477
863	0.2400292972
864	0.239944089
865	0.2397212282
866	0.2395807246
867	0.2392638158
868	0.2391501029
869	0.2389737909
870	0.238779885
871	0.2385747438
872	0.2384854097
873	0.2384345937
874	0.2383483206
875	0.238212531
876	0.2381359014
877	0.2379718216
878	0.2377699705
879	0.2374447087
880	0.2373211978
881	0.237129476
882	0.2369863259
883	0.2367442204
884	0.236670055
885	0.2364291278
886	0.2361688681
887	0.2358449445
888	0.2356942917
889	0.2356074518
890	0.2353344942
891	0.2351256784
892	0.2349020351
893	0.2345913485
894	0.2344876447
895	0.2342740806
896	0.2340176956
897	0.23388094
898	0.2337752044
899	0.23357022
900	0.2333912305
901	0.2332682276
902	0.2330440308
903	0.2328193115
904	0.2326237538
905	0.2325241405
906	0.2323454788
907	0.2322436257
908	0.2320881812
909	0.2320423838
910	0.2318595684
911	0.2316598325
912	0.2315574215
913	0.2314467586
914	0.2313283218
915	0.2311410759
916	0.2309386891
917	0.2308269214
918	0.2306684681
919	0.2304665225
920	0.2304231815
921	0.2303439443
922	0.2302149715
923	0.2299241909
924	0.2297923871
925	0.2295241167
926	0.2293954185
927	0.2292649818
928	0.2291583026
929	0.2288865043
930	0.2287501489
931	0.2286846276
932	0.2285839994
933	0.2284267788
934	0.2282470034
935	0.2281007278
936	0.2279535674
937	0.2278524634
938	0.2277151966
939	0.2275711973
940	0.2273474229
941	0.2272551299
942	0.2270920582
943	0.2269423025
944	0.2266854484
945	0.2265757725
946	0.2263638467
947	0.2261729285
948	0.2260564413
949	0.2258856802
950	0.2258187507
951	0.2257240224
952	0.2255533803
953	0.2254003945
954	0.2253095542
955	0.2251657862
956	0.2249424419
957	0.2247574146
958	0.2246131341
959	0.2244718581
960	0.2242833029
961	0.2240687339
962	0.2238182444
963	0.2236374275
964	0.2233584689
965	0.2231982927
966	0.2230103744
967	0.2228388319
968	0.2225927584
969	0.222380617
970	0.2222189103
971	0.221971703
972	0.2218779873
973	0.2216371734
974	0.2214689555
975	0.2213205235
976	0.2211571985
977	0.2209918471
978	0.2208941344
979	0.220581825
980	0.2203930619
981	0.2201533418
982	0.2200308068
983	0.2196966818
984	0.2196061272
985	0.2194966659
986	0.2193146386
987	0.2191315909
988	0.2189489622
989	0.218751635
990	0.2186327614
991	0.2184572898
992	0.2183172008
993	0.2181921139
994	0.2180829715
995	0.2178539185
996	0.2176997645
997	0.2174977834
998	0.2171964568
999	0.2170724947
